slug,name,symbol_llama,category_llama,tvl,chains_llama
omniyield,OmniYield,-,Yield Aggregator,3199908.013075566,Arbitrum
omt-finance,OMT Finance,OMT,Derivatives,0.0,Onus
onavax,onAVAX,OVX,Dexs,616.9991356623565,Avalanche
onchain-trade,Onchain Trade,OT,Derivatives,41576.269265958275,zkSync Era;Base
ondo-global-markets,Ondo Global Markets,ONDO,RWA,436797704.2850246,Ethereum;Binance
ondo-v1-(legacy),Ondo v1 (Legacy),-,Yield,0.0,Ethereum
ondo-yield-assets,Ondo Yield Assets,ONDO,RWA,1493883810.457891,Ethereum;Solana;Ripple;Mantle;Sui;Noble;Arbitrum;Aptos;Stellar;Polygon
one-cash,One Cash,ONC,Yield,0.0,Ethereum
one-dex,One Dex,ONE,Dexs,244970.6228252675,Elrond
one-guy-finance,One guy Finance,-,Prediction Market,0.0,Polygon
onedao-finance,OneDAO Finance,ODAO,Reserve Currency,0.0,Harmony
onedollardcae,OneDollarDCAE,DCAE,DCA Tools,119.83007329969672,Arbitrum
onepunchswap,OnePunchSwap,-,Dexs,0.0,
onering-v1,OneRing V1,RING,Yield,4651.259535287349,Polygon;Fantom
onering-v2,OneRing V2,RING,Yield,0.0,Optimism
oneswap,OneSwap,ONES,Dexs,388615.90727265395,CSC;Ethereum;Binance;Tron
oni-exchange,Oni Exchange,ONI,Dexs,1926.8589543647424,Binance
onino-farm,Onino Farm,ONI,Farm,0.0,Binance
onionswap,OnionSwap,-,Dexs,1.0474115810925827e-06,Base
only1,Only1,LIKE,NFT Marketplace,0.0,Solana
onre,OnRe,-,RWA,69402946.69358243,Solana
onsen-swap,Onsen Swap,ON,Dexs,23683.921824119665,zkSync Era
onx-finance,OnX Finance,ONX,Yield Aggregator,394182.3737601284,Ethereum;Polygon;Fantom;Avalanche
onyx-protocol,Onyx Protocol,XCN,Lending,31962.976941268687,Ethereum
onyx-v2,Onyx V2,XCN,Lending,17.370446977270813,Ethereum
onyxdao,OnyxDAO,ONYX,Farm,1584.722250283157,Arbitrum
ooga-booga,Ooga Booga,OOGA,DEX Aggregator,,
ooia,OOIA,-,NFT Marketplace,,
ooki,Ooki,OOKI,Lending,27516.32652865551,Ethereum;Binance;Arbitrum;Optimism;Polygon
oolongswap,OolongSwap,OLO,Dexs,303071.91690080747,Boba
oortswap,OortSwap,OORT,Dexs,1191.7402290289815,REI
opal-defi,Opal DeFi,GEM,Yield Aggregator,10.349823353846904,Ethereum
opankeswap,Opankeswap,-,Dexs,59.52612310909601,Op_Bnb
opbanana,opBANANA,-,Dexs,88.62823162882157,Op_Bnb
open-dollar,Open Dollar,ODG,CDP,9525.942937883428,Arbitrum
open-ticketing-ecosystem,OPEN Ticketing Ecosystem,OPN,Farm,0.0,Ethereum;Polygon
openbisea,OpenBiSea,-,Dexs,21848.37323173732,DChain;Aurora;Binance;Kava;Polygon
openbook,OpenBook,-,Dexs,1131830.8501180492,Solana
opendao,OpenDAO,pOPEN,Algo-Stables,1368.5194767652324,Binance;Ethereum
opendelta-perpetual-bond,OpenDelta Perpetual Bond,OPB,Basis Trading,12.29741232557116,Solana
openeden-tbill,OpenEden TBILL,-,RWA,106110870.9562151,Ripple;Ethereum;Arbitrum;Solana
openeden-usdo,OpenEden USDO,-,RWA,83382979.33995464,Ripple;Ethereum;Polygon;Binance;Base;Arbitrum
openex,OpenEX,OEX,Dexs,29060.34237342309,CORE
opengpu,OpenGPU,oGPU,Staking Pool,396.51302874359715,Ethereum
openleverage,OpenLeverage,OLE,Dexs,119911.7120826064,Binance;Ethereum;Kucoin;Arbitrum
openocean,OpenOcean,OOE,DEX Aggregator,304151.5322125869,Binance;Arbitrum;Avalanche;Ethereum;Polygon;Manta;Kava;RSK
opensea-bridge-aggregator,OpenSea Bridge Aggregator,-,Bridge Aggregator,,
opensea-dex-aggregator,OpenSea DEX Aggregator,-,DEX Aggregator,,
opensea-seaport,Opensea Seaport,-,NFT Marketplace,0.0,
opensea-v1,OpenSea V1,-,NFT Marketplace,0.0,
opensea-v2,OpenSea V2,-,NFT Marketplace,0.0,
opensky-finance,OpenSky Finance,OSKY,NFT Lending,25205.37975861174,Ethereum
openswap,OpenSwap,OPENX,Dexs,6456.884811734662,Harmony
openswap-vsl,Openswap VSL,-,Dexs,0.0,RSS3
opentrade,OpenTrade,-,RWA,18749854.640356705,Avalanche;Ethereum;Plume Mainnet
openworld-farm,OpenWorld Farm,OPEN,Leveraged Farming,823.7311081098181,Arbitrum
openworld-perps,Openworld Perps,OPEN,Derivatives,407.038722718202,Arbitrum
openxswap,OpenXswap,OpenX,Dexs,48586.30983937639,Optimism
openzk,OpenZK,-,Canonical Bridge,18.947250468442803,Ethereum
opium,Opium,OPIUM,Options,187409.44644761755,Ethereum;Polygon;Arbitrum;Binance
opt-finance,OPT Finance,-,DEX Aggregator,,
optidoge,Optidoge,OPTIDOGE,Yield,0.0,Optimism
optifi,OptiFi,-,Options,0.0,Solana
optim-finance,Optim Finance,O,Staking Rental,1500189.908939573,Cardano
optimism-bridge,Optimism Bridge,OP,Canonical Bridge,648191799.4934572,Ethereum;Base;PGN
optimism-foundation,Optimism Foundation,OP,Foundation,0.0,
optimus,Optimus,FIN,Yield,19956.0,Icon
optinyan,OptiNyan,NYAN,Yield,2282.573217910922,Optimism
option-dance,Option Dance,-,Options,0.01,Mixin
optionblitz,OptionBlitz,BLX,Options,0.0,Arbitrum
optitude-finance,Optitude Finance,OPT,Yield Aggregator,0.0,Optimism
optyfi,Optyfi,-,Yield Aggregator,0.0,Polygon;Ethereum
opulous,Opulous,Opulous,Farm,0.0,Algorand;Arbitrum
opus,Opus,-,CDP,486567.6796905008,Starknet
opx-finance,OPX Finance,OPX,Derivatives,0.0,Optimism
opyn-convexity,Opyn Convexity,-,Options,757340.4945007913,Ethereum
opyn-gamma,Opyn Gamma,-,Options,1474700.9037611994,Ethereum;Avalanche;Polygon
opyn-squeeth,Opyn Squeeth,-,Derivatives,966908.8955793744,Ethereum
ora-finance,ORA Finance,ORA,Algo-Stables,0.0,Aurora
ora-protocol,Ora Protocol,OLM,Farm,3.117906892124088e-15,Ethereum
oracle-swap,Oracle Swap,ORACLE,Dexs,12494.633103927325,Songbird
oraclefreedollar,OracleFreeDollar,-,CDP,53567.112829715355,Binance
oraichain,OraiChain,ORAI,Yield,0.0,Ethereum;Binance
oraidex,OraiDEX,ORAIX,Dexs,191123.71378266733,Orai
oraidex-pool-v3,OraiDEX Pool V3,-,Dexs,139206.6585527049,Orai
orange-finance,Orange Finance,-,Liquidity manager,82500.48523039947,Arbitrum;Berachain
orangex,OrangeX,-,CEX,44621945.43103694,Bitcoin;Ethereum
orbit,Orbit,-,Liquidity Automation,1028.44750044711,Polygon
orbit-bridge,Orbit Bridge,ORC,Bridge,21509159.989648305,Ripple;Silicon zkEVM;Binance;WEMIX;Ethereum;Klaytn;TON;Polygon;Celo;Heco;Meta
orbit-protocol,Orbit Protocol,ORBIT,Lending,764566.2068264789,Blast
orbitalswap,OrbitalSwap,ORB,Dexs,26552.79434213086,Binance
orbiter-finance,Orbiter Finance,-,Bridge,,
orbiter-one,Orbiter One,ORB,Lending,5142.893626702307,Moonbeam
orbs,Orbs,ORBS,Farm,0.0,Ethereum
orby-network,Orby Network,ORB,CDP,3016862.1168618943,Cronos
orca-dex,Orca DEX,ORCA,Dexs,375628690.9881408,Solana;Eclipse
orca-wavebreak,Orca Wavebreak,ORCA,Launchpad,,
orcadao,OrcaDAO,ORCA,Lending,11144.531931393198,Avalanche
orcfax,Orcfax,FACT,Oracle,0.0,Cardano
orchai-lst,Orchai LST,OCH,Liquid Staking,327268.94491559814,Orai
orchai-money-market,Orchai Money Market,OCH,Lending,76901.72290152378,Orai
orcus-finance,Orcus Finance,ORU,Algo-Stables,5.962517877585709,Astar
orderly-amm,Orderly AMM,ORDER,Dexs,,
orderly-bridge,Orderly Bridge,ORDER,Bridge,24487239.592301104,Solana;Abstract;Ethereum;Binance;Arbitrum;Berachain;Mantle;Near;Story;Mode;Sei;Avalanche;Optimism;Sonic;Polygon;Base;Morph
orderly-chain,Orderly Chain,ORDER,Canonical Bridge,408795.6725616026,Ethereum
orderly-perps,Orderly Perps,ORDER,Derivatives,,
ordernchaos,OrderNChaos,CHAOS,Algo-Stables,60685.70180730559,Arbitrum;Avalanche;Binance;zkSync Era;Kava
oreoswap,OreoSwap,OREO,Dexs,98356.2850337412,Arbitrum
oreswap,OreSwap,OST,Dexs,0.6854251515022585,CORE
organic-growth,Organic Growth,-,Launchpad,48012.45474790598,Etherlink
origami-finance,Origami Finance,-,Leveraged Farming,73045382.09744644,Ethereum;Berachain;Arbitrum
origin-arm,Origin ARM,-,Yield,5827420.234804356,Ethereum
origin-dollar,Origin Dollar,-,Yield Aggregator,9269400.017258544,Ethereum
origin-ether,Origin Ether,-,Liquid Staking,83012593.67452133,Ethereum;Base;Plume Mainnet
origin-sonic,Origin Sonic,-,Liquid Staking,1215656.9993926992,Sonic
origyn,ORIGYN,OGY,RWA,51275662.68607389,ICP
orio,ORIO,-,Yield,6.430369040863656,Ethereum
orion-aggregator,Orion Aggregator,ORN,DEX Aggregator,0.0,
orion-liquidity-nodes,Orion Liquidity Nodes,ORN,Dexs,129485.50263184655,Binance;Ethereum;Polygon;Fantom
orion-money,Orion Money,ORION,Yield,54353.408069328536,Ethereum
orion-pools,Orion Pools,ORN,Dexs,403286.8380228737,Binance;Ethereum;Polygon;Fantom
orki-finance,Orki Finance,-,CDP,39033.75248635638,Swellchain
osmosis-dex,Osmosis DEX,OSMO,Dexs,21067088.639462058,Osmosis
ostable,Ostable,-,Algo-Stables,201036.54960226789,Obyte
ostium,Ostium,-,Derivatives,56142233.89112941,Arbitrum
ostrich,Ostrich,-,Derivatives,11.28488017628237,Arbitrum
oswap-amm,Oswap AMM,-,Dexs,43404.09345862892,Obyte
oswap-token,OSWAP Token,OSWAP,Yield,36097.07942620025,Obyte
otsea,OTSea,OTSEA,Dexs,736428.1420721326,Ethereum;Base;Blast
ottopia,Ottopia,CLAM,Yield,24866.925997117345,Polygon
ourbit,Ourbit,-,CEX,102943061.23030476,Bitcoin;Ethereum;Tron;Binance;Solana;Arbitrum;Avalanche;Optimism
ouroboros-capital,Ouroboros Capital,-,Risk Curators,2580.8912925564755,Ethereum
outcome-finance,Outcome Finance,-,Synthetics,1234774.350074613,Ethereum;Boba;Polygon
overnight-finance,Overnight Finance,OVN,CDP,20301978.3387367,Blast;Base;Arbitrum;Polygon;Optimism;zkSync Era;Linea;Binance;Sonic
overtime,Overtime,OVER,Prediction Market,2195228.0286754486,Optimism;Arbitrum;Base;Polygon;Ethereum;Binance
ovr,OVR,OVR,Services,0.0,Ethereum;Polygon
owna,Owna,-,Lending,133.981895331058,Polygon zkEVM;Polygon
oxbull,Oxbull,OXB,Launchpad,0.0,Binance
oxiswap,OxiSwap,-,Dexs,0.3125041505807907,Fuel
oxium,Oxium,-,Dexs,1624442.4562685578,Sei
oxygen,Oxygen,OXY,Lending,55916.399476257,Solana
p2pb2b,P2PB2B,-,CEX,5842198.81044744,Bitcoin;Ethereum;Binance;Polygon
p2pflip,P2PFlip,-,Luck Games,75.90055785272355,Matchain
paal-ai,PAAL AI,PAAL,Telegram Bot,0.0,Ethereum
pac-finance,Pac Finance,-,Lending,7017650.693369752,Blast
pacaswap-bridge,PacaSwap Bridge,-,Bridge,349750.6635696378,Constellation
pacaswap-dex,PacaSwap DEX,-,Dexs,,
pacifica,Pacifica,-,Derivatives,42139090.64944966,Solana
pacificswap-v2,PacificSwap V2,-,Dexs,78998.19206827774,Manta
pacificswap-v3,PacificSwap V3,-,Dexs,25762.462632075574,Manta
pacman,Pacman,-,Leveraged Farming,56.92884686630117,Arbitrum
pacoca,Pacoca,PACOCA,Yield,36146.16716986984,Binance
pact,Pact,POW,Dexs,2907417.0,Algorand
padre,Padre,-,Telegram Bot,,
padswap,PadSwap,TOAD,Dexs,161100.70967325964,Binance;Moonbeam;Moonriver
paintswap-on-fantom,PaintSwap on Fantom,BRUSH,Dexs,10041.864716224864,Fantom
paintswap-on-sonic,Paintswap on Sonic,BRUSH,NFT Marketplace,74391.40327565014,Sonic
pairex,PairEx,PLP,Derivatives,99.92949644703216,Arbitrum
pala,Pala,PALA,Dexs,418269.28859209904,Klaytn
paladin-dao,Paladin DAO,PAL,Reserve Currency,5.690889972667642,Binance
paladin-dullahan,Paladin Dullahan,PAL,Yield,5843.563607352157,Ethereum
paladin-vote,Paladin Vote,PAL,Lending,94613.77116825742,Ethereum
paladin-warlord,Paladin Warlord,PAL,Indexes,0.0,Ethereum
palladium-protocol,Palladium Protocol,-,CDP,156625.3946426736,Botanix
palm-economy,Palm Economy,PALM,Farm,0.0,Cardano
palma-swap,Palma Swap,PALMA,Dexs,596.3924358238553,CORE
palmswap,Palmswap,PALM,Derivatives,0.0,Binance
palmy-finance,Palmy Finance,-,Lending,55453.03582995936,Oasys
pancakeswap-amm,PancakeSwap AMM,CAKE,Dexs,1840316932.3080416,Binance;Op_Bnb;Ethereum;Aptos;zkSync Era;Base;Arbitrum;Linea;Polygon zkEVM;Monad
pancakeswap-amm-v1,PancakeSwap AMM V1,CAKE,Dexs,0.0,
pancakeswap-amm-v3,PancakeSwap AMM V3,CAKE,Dexs,496639523.7032441,Binance;Solana;Base;Ethereum;Arbitrum;Monad;zkSync Era;Linea;Polygon zkEVM;Op_Bnb
pancakeswap-infinity,PancakeSwap Infinity,CAKE,Dexs,65745049.46019752,Binance;Base
pancakeswap-lottery,PancakeSwap Lottery,CAKE,Luck Games,,
pancakeswap-options,PancakeSwap Options,CAKE,Options,116.9323703853164,Arbitrum
pancakeswap-perps,PancakeSwap Perps,CAKE,Derivatives,0.0,
pancakeswap-prediction,PancakeSwap Prediction,CAKE,Prediction Market,,
pancakeswap-stableswap,PancakeSwap StableSwap,CAKE,Dexs,17966348.519223083,Binance;Arbitrum;Ethereum
panda-chef,Panda Chef,PNDA,Farm,37241.27849715778,Binance
pandaland,PandaLand,PDA,Gaming,0.0,smartBCH
pandaswap,PandaSwap,PNDA,Dexs,228263.1588835543,Binance
pando-leaf,Pando Leaf,-,CDP,18621331.248231605,Mixin
pando-rings,Pando Rings,-,Lending,7854474.441760717,Mixin
pandora,Pandora,PSR,Dexs,10637.040568837188,Binance
pandora-swap,Pandora Swap,PANDORA,Dexs,143.7824280808429,Astar
pangea-swap,Pangea Swap,STONE,Dexs,8836.883033122898,Klaytn
pangolin-v2,Pangolin V2,PNG,Dexs,2542842.1580700777,Avalanche;Hedera;Flare;Songbird
pangolin-v3,Pangolin V3,PANG,Dexs,425237.39002460474,Avalanche;Monad
panko-finance,Panko Finance,-,Dexs,16423.506267183933,Taiko
pankuku,PanKUKU,KUKU,Dexs,581.5397099211905,Binance
panoptic-v1,Panoptic V1,-,Options,6965.634741362571,Ethereum;Unichain;Base
panoptic-v1.1,Panoptic V1.1,-,Options,2775.807324612544,Base;Unichain;Ethereum
panora,Panora,-,DEX Aggregator,,
panther-protocol,Panther Protocol,ZKP,Services,0.0,Polygon;Ethereum
pantherswap,PantherSwap,PANTHER,Dexs,303381.5174807933,Binance
papa-dao,Papa DAO,PAPA,Reserve Currency,10.67831312026448,Avalanche
paperdao,PaperDAO,PPR,Lending,0.1167216220107056,EthereumPoW
papparico-finance,Papparico Finance,-,Farm,0.0,Cronos
paprprintr,Paprprintr,PAPR,Algo-Stables,0.0,Binance;Polygon;Kucoin;Fantom;Aurora
papyrus-swap,Papyrus Swap,PAPYRUS,Dexs,1714.396720524786,Scroll
paradex-bridge,Paradex Bridge,-,Bridge,165867674.05087784,Ethereum
paradex-perps,Paradex Perps,-,Derivatives,,
paragonsdao,ParagonsDAO,PDT,Farm,0.0,Base
parallax,Parallax,PLX,Yield Aggregator,8576.69496698234,Arbitrum;zkSync Era;Ethereum
parallel-lending,Parallel Lending,-,Lending,94948.528228227,Ethereum
parallel-polkadot-amm,Parallel Polkadot AMM,-,Dexs,0.0,Heiko;Parallel
parallel-polkadot-crowdloan,Parallel Polkadot Crowdloan,-,Liquid Staking,0.0,Heiko;Parallel
parallel-polkadot-daofi,Parallel Polkadot DAOfi,-,Payments,0.0,Heiko;Parallel
parallel-polkadot-lending,Parallel Polkadot Lending,-,Lending,0.0,Heiko;Parallel
parallel-polkadot-liquid-staking,Parallel Polkadot Liquid Staking,PARA,Liquid Staking,0.0,Heiko;Parallel
parallel-protocol-v2,Parallel Protocol V2,PRL,CDP,1494008.6752379197,Ethereum;Polygon;Fantom
parallel-protocol-v3,Parallel Protocol V3,PRL,CDP,3152809.501708742,Avalanche;Sonic;Hyperliquid L1;Ethereum;Base
parallel-staking,Parallel Staking,-,Yield,35387.739499889525,Ethereum
paraluni-dex,Paraluni Dex,T42,Dexs,339987.0491569959,Binance
paraluni-masterchef,Paraluni Masterchef,T42,Yield,36569.854619706566,Binance
parasail,Parasail,-,Restaking,12147584.772204546,Filecoin;Fluence;Arbitrum;Swan
paraspace-ape-staking-v1,ParaSpace APE Staking V1,-,Yield,32921.41104596862,Ethereum
paraspace-lending-v1,ParaSpace Lending V1,-,Lending,171467.48955085463,Ethereum;zkSync Era;Arbitrum;Polygon;Moonbeam
parasset,Parasset,ASET,CDP,0.0,Ethereum
parcl-v2,Parcl V2,PRCL,Synthetics,5357.504971400059,Solana
parcl-v3,Parcl V3,PRCL,Derivatives,5193956.885144038,Solana
pareto-credit,Pareto Credit,-,RWA Lending,129618748.2262448,Ethereum;Polygon;Arbitrum;Optimism
paribus,Paribus,PBX,Lending,0.0,Arbitrum
parraton,Parraton,-,Yield Aggregator,5471.60100414669,TON
parrot-defi,Parrot Defi,PPEGG,Farm,33410.61474846303,IoTeX;Arbitrum;Polygon;Harmony
parrot-protocol,Parrot Protocol,PRT,CDP,5393845.694056318,Solana
partial-finance,Partial Finance,PARTIAL,Algo-Stables,0.0,Fantom
particle-duo,Particle DUO,PTC,CDP,4044.5841203202376,Blast
particle-lamm,Particle LAMM,PTC,Derivatives,165815.40714699033,Blast
particles-money,Particles Money,PARTICLE,Algo-Stables,701.2553138664935,Base
partyswap,PartySwap,PARTY,Dexs,6552.824620754025,Avalanche
passdex,PassDEX,-,Dexs,19092.80181240007,Soneium;Hemi;Unichain
pattieswap,PattieSwap,PATTIE,Dexs,590.5557685590292,Binance
pawnfi-ape-staking,Pawnfi APE Staking,-,Yield,0.0032537754380466,Ethereum
pawnfi-lending,Pawnfi Lending,-,NFT Lending,69099.792680752,Ethereum
paxe-protocol,Paxe Protocol,PAXE,Farm,0.0,Binance
paxos-gold,Paxos Gold,PAXG,RWA,1615514961.5229793,Ethereum
pay-protocol,Pay Protocol,-,Payments,7964119.970055386,Tron;Binance;Ethereum
paycash,PayCash,MLNK,Dexs,318911479.59705,EOS
pbg,PBG,PBG,Onchain Capital Allocator,1122208.1434893978,Cardano
pdollar,pDollar,PDO,Algo-Stables,0.0,Fantom
peak-finance,Peak Finance,PEAK,Algo-Stables,0.0,Metis
peakdefi,PEAKDEFI,PEAK,Yield,110632.99925519776,Ethereum;Binance
peaky-finance,Peaky Finance,-,Derivatives,0.7809368504813783,Binance
peapods-finance,Peapods Finance,PEAS,Yield,7692742.997266632,Ethereum;Base;Arbitrum;Sonic;Berachain;Mode
peaq,peaq,PEAQ,Chain,,
pear-dao,Pear DAO,PEX,Services,7118.733070602943,Binance
pearl-v1,Pearl V1,PEARL,Dexs,29574.04032695092,Polygon
pearl-v1.5,Pearl V1.5,PEARL,Dexs,0.0,re.al
pearl-v2,Pearl V2,PEARL,Dexs,0.0,re.al
pearzap,PearZap,PEAR,Yield,37160.81012029314,Binance;Polygon;Fantom
peel-defi,Peel Defi,PEEL,Algo-Stables,0.0,Binance
peerme,PeerMe,SUPER,Services,11780.2677896634,Elrond
pegasus-finance,Pegasus Finance,PEGA,Derivatives,1904.4840774406343,Optimism
pegasusdollar,Pegasusdollar,PES,Algo-Stables,14378.334881740147,Cronos
pegasys-v2,PegaSys V2,PSYS,Dexs,0.0,Syscoin
pegasys-v3,PegaSys V3,PSYS,Dexs,57688.21070694693,Rollux
pell-network,Pell Network,-,Restaking,570188.6868449514,Binance;Bitlayer;BOB;IoTeX;BSquared;Ethereum;CORE;Merlin;RSK;Arbitrum;Mantle;Base;BEVM;Scroll;ZetaChain;AILayer;Goat;Hemi;HashKey Chain;Plume Mainnet
pembrock-finance,PembRock Finance,PEM,Yield,0.0,Near
pencil-finance,Pencil Finance,-,RWA Lending,11093459.757581446,EDU Chain
pencils-protocol,Pencils Protocol,DAPP,Farm,47.1529855231507,Scroll
pendle,Pendle,PENDLE,Yield,3718497407.713382,Ethereum;Plasma;Arbitrum;Binance;Hyperliquid L1;Base;Sonic;Berachain;Mantle;Avalanche;Optimism
penguin,Penguin,-,Dexs,24037.283101658853,Solana
penguin-finance,Penguin Finance,PEFI,Yield,122796.60672829524,Avalanche
penpie,Penpie,PNP,Yield,62199063.29421073,Ethereum;Arbitrum;Plasma;Binance;Hyperliquid L1;Base;Sonic;Optimism;Berachain
penrose,Penrose,PEN,Yield,48958.84157068824,Polygon
penumbra-dex,Penumbra Dex,-,Dexs,10999.3843775574,Penumbra
pepeboost,Pepeboost,-,Telegram Bot,,
pepedex,PepeDex,PPDEX,Gaming,7383.735797629769,Ethereum
pepeteam-bridge,PepeTeam Bridge,-,Bridge,1308296.0082492365,Waves;Ethereum;Binance;Polygon;Tron
pepeteam-dex,PepeTeam DEX,-,Dexs,95837.51052796018,Binance;Waves;Ethereum;Polygon
pepeteam-swaves,PepeTeam sWAVES,-,Liquid Staking,873022.9403837826,Waves
peppercoin,Peppercoin,PEPPER,Governance Incentives,0.0,Chiliz
percent-finance,Percent Finance,PCT,Lending,200817.38679953644,Ethereum
percentme,Percentme,-,Lending,77622.12929468844,Bahamut
perennial-v1,Perennial V1,-,Derivatives,343374.49488670315,Arbitrum;Ethereum
perennial-v2,Perennial V2,-,Derivatives,236747.50356464696,Arbitrum;Perennial
perfect-pool,Perfect Pool,-,Prediction Market,2562.6322932975427,Base;Hyperliquid L1
perfectswap,PerfectSwap,PRFCT,Dexs,1.0568239930563718e-06,Arbitrum
perion,Perion,PERC,Gaming,0.0,Ethereum
perlin,Perlin,PERL,Dexs,2740.8946430861633,Ethereum
permute,Permute,-,Bridge,,
perpetual-protocol,Perpetual Protocol,PERP,Derivatives,1855618.473858075,Optimism;Ethereum
perpie,Perpie,-,Telegram Bot,,
perpstreet,Perpstreet,-,Derivatives,522.1468919730742,Hemi
perseid-finance,Perseid Finance,PED,Leveraged Farming,198.052611213263,Scroll
persistence-dex,Persistence DEX,-,Dexs,136369.80845868104,Babylon Genesis;Persistence
phame-protocol,PHAME Protocol,PHAME,Derivatives,651111.221940517,Pulse
phantom-finance,Phantom Finance,PHANTOM,Farm,607.9831982265245,Fantom
phantom-perps,Phantom Perps,-,Interface,,
phantom-sol,Phantom SOL,-,Liquid Staking,144993078.31674728,Solana
phantom-wallet,Phantom Wallet,-,Wallets,,
pharaoh-cl,Pharaoh CL,PHAR,Dexs,6318589.096336183,Avalanche
pharaoh-legacy,Pharaoh Legacy,PHAR,Dexs,4322040.771476895,Avalanche
phase,Phase,CASH,CDP,109.68041910700072,Base
pheasantswap,PheasantSwap,-,Dexs,2327.093768378018,ENULS
phemex,Phemex,PT,CEX,452062041.8623661,Ethereum;Bitcoin;Ripple;Binance;Solana;Tron;Avalanche;Arbitrum;Optimism;zkSync Era;Polygon;Base;Linea;Sui;Fantom;Polkadot
phenix-dex,Phenix DEX,PHNX,Dexs,2238.395303459809,Cronos;Polygon
phezzan-protocol,Phezzan Protocol,-,Dexs,0.0,Kava;zkSync
phiat-protocol,Phiat Protocol,PHIAT,Lending,2828996.483656019,Pulse
philetairus-socius,Philetairus Socius,SOCIUS,Dexs,35.21008114673285,Fantom
phission-finance,Phission Finance,PHI,Derivatives,1744.7627149791856,Ethereum
phoenix,Phoenix,-,Dexs,3394356.772102636,Solana
phoenix-bonds,Phoenix Bonds,pNEAR,Yield Aggregator,381468.1024955226,Near
phoenix-defi-hub,Phoenix DeFi Hub,PHO,Dexs,4264155.2799534155,Stellar
phoenix-dex,Phoenix DEX,-,Dexs,6754.96449266494,Terra2
phoenix-ergo,Phoenix Ergo,-,Farm,28994.641597150643,Ergo;Alephium
phoenix-finance,Phoenix Finance,PHX,Options,0.0,Polygon;Binance;Wanchain
pholend,PhoLend,-,Lending,159.28249746522084,CrossFi
photon,Photon,-,Trading App,,
photon-protocol,Photon Protocol,PHOTON,Reserve Currency,1362.2496777723445,Binance
photonswap-finance,PhotonSwap Finance,PHOTON,Dexs,142032.84502291988,Cronos;Kava;Evmos
phuture,Phuture,PHTR,Indexes,1693287.8899995922,Avalanche;Ethereum
phux,PHUX,PHUX,Dexs,1268613.8994299932,Pulse
phygitals,Phygitals,-,Physical TCG,,
physica-finance,Physica Finance,-,Dexs,2406.174552344141,Planq
pickle,Pickle,PICKLE,Yield Aggregator,8646650.196138317,Ethereum;Polygon;Optimism;Aurora;Arbitrum;Metis;Moonbeam;Moonriver;OKExChain;Cronos;Harmony;Kava
picnic,Picnic,-,Indexes,200470.040791156,Polygon
pico-staked-sol,Pico Staked SOL,-,Liquid Staking,18178110.51963154,Solana
picwe,PICWE,-,Dexs,477556.91723920545,Movement
pidao-finance,Pidao Finance,PID,Reserve Currency,1.1561440325313124,Binance
piedao,PieDAO,DOUGH,Indexes,983100.0400806596,Ethereum
piggy,Piggy,PIGGY,CDP,14822.726773529432,Binance
piggy-finance,Piggy Finance,PIGGY,Yield,0.0,Avalanche
piggybank-dao,Piggybank DAO,PB,Reserve Currency,6.6806942100000015e-16,Avalanche
pika,Pika,PIKA,Derivatives,322288.48791637307,Optimism
pika-v4,Pika V4,PIKA,Derivatives,2999.8231361316675,Optimism
pike,Pike,P,Lending,0.0,Optimism;Base;Arbitrum;Ethereum
pillar,Pillar,-,Algo-Stables,1251.9191677944,Zilliqa
pilot-protocol,Pilot Protocol,PTD,Lending,0.0,Heco
pine-protocol,Pine Protocol,PINE,NFT Lending,25179.77338618531,Ethereum;Polygon
pingu-exchange,Pingu Exchange,PINGU,Derivatives,1393409.7335031445,Monad;Arbitrum
pinjam-labs,Pinjam Labs,PINKAV,Lending,-1654.7692550719612,Kava
pinkpea-finance,PinkPea Finance,PEA,Yield Aggregator,3300.2909328153783,Aurora
pinksale,PinkSale,PINKSALE,Launchpad,234476622.9846964,Binance;Ethereum;Polygon;Cronos;Avalanche;Fantom
pinkswap,PinkSwap,PINKS,Dexs,638871.0937705549,Binance
pinnako,Pinnako,PIKO,Derivatives,0.0,zkSync Era
pinswap,PinSwap,-,Dexs,46943.60683980052,IoTeX
pinto,Pinto,PINTO,Algo-Stables,0.0,Base
