protocol_name_raw,symbol,category,chains,tvl_max,audit_firms,audit_score_max,audit_score_mean,last_audit_date,audit_sources,audit_firm_count,has_audit,audit_score,any_top_firm
Meridian Finance,MST,CDP,['Multi-Chain'],227480.9258469024,[],,,,['api'],0,0,,0
Meridian Lend,-,Lending,['Multi-Chain'],327220.9764077345,[],,,,['api'],0,0,,0
Meridian Swap,MST,Dexs,['Telos'],20604.28249839927,[],,,,['api'],0,0,,0
Meridian Trade,MST,Derivatives,['Multi-Chain'],574.0414459093226,[],,,,['api'],0,0,,0
Merit Circle,MC,Launchpad,['Ethereum'],0.0,[],,,,['api'],0,0,,0
Merkl,ANGLE,Yield,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0
Merkle Trade,MKL,Derivatives,['Aptos'],5027479.045160046,[],,,,['api'],0,0,,0
Merlin,MERL,Yield,['Binance'],0.0,[],,,,['api'],0,0,,0
MerlinSwap,MP,Dexs,['Merlin'],27247340.37524397,[],,,,['api'],0,0,,0
Merlins Seal,-,Bridge,['Multi-Chain'],733696688.130384,[],,,,['api'],0,0,,0
Mero,-,Yield,['Ethereum'],105572.45579997786,[],,,,['api'],0,0,,0
Mesher,DON,Lending,['Multi-Chain'],565915.5787500129,[],,,,['api'],0,0,,0
Meshswap,MESH,Dexs,['Polygon'],520111.3144092238,[],,,,['api'],0,0,,0
Meso Finance,MESO,Lending,['Aptos'],6246525.187574529,[],,,,['api'],0,0,,0
Meso Finance Fantom Farm,fMESO,Yield,['Fantom'],103.46413807412796,[],,,,['api'],0,0,,0
Meson,-,Cross Chain Bridge,['Multi-Chain'],2298249.9026700123,[],,,,['api'],0,0,,0
Messina Bridge,-,Cross Chain Bridge,['Multi-Chain'],4410065.047718787,[],,,,['api'],0,0,,0
Messina Liquid Staking,-,Liquid Staking,['Algorand'],2481417.384254941,[],,,,['api'],0,0,,0
Meta Pool ETH,MPDAO,Liquid Staking,['Ethereum'],43835796.986727126,[],,,,['api'],0,0,,0
Meta Pool Near,MPDAO,Liquid Staking,['Multi-Chain'],91490580.00733772,[],,,,['api'],0,0,,0
Meta Pool mpSOL,-,Liquid Restaking,['Solana'],436802.4901872272,[],,,,['api'],0,0,,0
Meta Pool stIP,-,Liquid Staking,['Story'],11290482.415574802,[],,,,['api'],0,0,,0
MetaCoin Swap,-,Dexs,['Binance'],1371848.2109360136,[],,,,['api'],0,0,,0
MetaCrono,METACRONO,Yield Aggregator,['Cronos'],127.81750519939324,[],,,,['api'],0,0,,0
MetaHub Finance,MEN,Farm,['Polygon'],1.8996352e-05,[],,,,['api'],0,0,,0
MetaID,-,Staking Pool,['Kava'],0.5097842100000001,[],,,,['api'],0,0,,0
MetaLend,-,Lending,['Ronin'],94182.26742276644,[],,,,['api'],0,0,,0
MetaMask,-,Wallets,['nan'],0.0,[],,,,['api'],0,0,,0
MetaReserve,POWER,Reserve Currency,['Binance'],0.0,[],,,,['api'],0,0,,0
MetaSwap,-,Dexs,['EOS EVM'],440.3473304768799,[],,,,['api'],0,0,,0
MetaTdex,TT,Dexs,['Multi-Chain'],13151.996508989492,[],,,,['api'],0,0,,0
Metal X,-,Gaming,['nan'],,[],,,,['api'],0,0,,0
MetalSwap,XMT,Derivatives,['Multi-Chain'],259433.58507393717,[],,,,['api'],0,0,,0
MetalX Dex,-,Dexs,['Proton'],8059531.723913,[],,,,['api'],0,0,,0
MetalX Lending,LOAN,Lending,['Proton'],40082203.02061227,[],,,,['api'],0,0,,0
MetalX Swap,-,Dexs,['Proton'],16909800.256462,[],,,,['api'],0,0,,0
Metaplex,MPLX,Launchpad,['nan'],,[],,,,['api'],0,0,,0
Metapoly,-,Lending,['Multi-Chain'],620.69795062888,[],,,,['api'],0,0,,0
Metars GO,MRS,NFT Marketplace,['nan'],,[],,,,['api'],0,0,,0
Metastable,-,CDP,['Sui'],9850025.839183088,[],,,,['api'],0,0,,0
Metastrike,MTS,Gaming,['Binance'],0.0,[],,,,['api'],0,0,,0
Metavault AMM,MVX,Dexs,['nan'],,[],,,,['api'],0,0,,0
Metavault AMM V2,MVX,Dexs,['Multi-Chain'],1108.9481204816168,[],,,,['api'],0,0,,0
Metavault Binary Options,-,Options,['Polygon'],10.11326967973,[],,,,['api'],0,0,,0
Metavault DAO,MVD,Services,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0
Metavault Derivatives V2,MVX,Derivatives,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0
Metavault V3,MVX,Dexs,['Multi-Chain'],12592.709266941143,[],,,,['api'],0,0,,0
Metavault.Trade,MVX,Derivatives,['Polygon'],0.0123506792660303,[],,,,['api'],0,0,,0
Metaversepro,META,Reserve Currency,['Binance'],0.0,[],,,,['api'],0,0,,0
Metavisor,-,Liquidity manager,['Multi-Chain'],3701.6146735868824,[],,,,['api'],0,0,,0
Meteora DAMM V1,-,Dexs,['Solana'],66683494.22839104,[],,,,['api'],0,0,,0
Meteora DAMM V2,-,Dexs,['nan'],,[],,,,['api'],0,0,,0
Meteora DLMM,-,Dexs,['Solana'],604895806.1954862,[],,,,['api'],0,0,,0
Meteora Dynamic Bonding Curve,-,Launchpad,['nan'],27889.751242045277,[],,,,['api'],0,0,,0
Meteora vaults,-,Yield Aggregator,['Solana'],132367181.1228244,[],,,,['api'],0,0,,0
Meter Liquid Staking,-,Liquid Staking,['Meter'],551025.7143775024,[],,,,['api'],0,0,,0
Meter Passport,-,Bridge,['Multi-Chain'],1344889.3277059922,[],,,,['api'],0,0,,0
Metera Protocol,METERA,Indexes,['Cardano'],33516.116029454104,[],,,,['api'],0,0,,0
MethLab,-,Lending,['Mantle'],12767.029420401912,[],,,,['api'],0,0,,0
Metis,METIS,Canonical Bridge,['nan'],0.0,[],,,,['api'],0,0,,0
Metis Bridge,METIS,Canonical Bridge,['Ethereum'],125872658.86556146,[],,,,['api'],0,0,,0
Metrom,-,Farm,['nan'],,[],,,,['api'],0,0,,0
Metronome Synth,MET,Synthetics,['Multi-Chain'],30538233.893402513,[],,,,['api'],0,0,,0
Metronome V1,MET,Yield,['Ethereum'],574991.5484261356,[],,,,['api'],0,0,,0
Metropolis AMM,-,Dexs,['Sonic'],345138.35079848795,[],,,,['api'],0,0,,0
Metropolis DLMM,-,Dexs,['Sonic'],574760.801418548,[],,,,['api'],0,0,,0
MewFi,MEW,Dexs,['Ergo'],0.0,[],,,,['api'],0,0,,0
Mezo Network,-,Bridge,['Ethereum'],73721594.97801198,[],,,,['api'],0,0,,0
MiaSwap,MIA,Dexs,['Onus'],312821.0361326979,[],,,,['api'],0,0,,0
Micro Credit Project,-,Uncollateralized Lending,['HAQQ'],10.995404999569,[],,,,['api'],0,0,,0
MicroSwap,-,Yield,['Cronos zkEVM'],4271.497724954133,[],,,,['api'],0,0,,0
Midas Capital,-,Lending,['Multi-Chain'],440008.6700133359,[],,,,['api'],0,0,,0
Midas RWA,-,RWA,['Multi-Chain'],726320000.2611616,[],,,,['api'],0,0,,0
MidasDAO,CROWN,Reserve Currency,['Avalanche'],0.0,[],,,,['api'],0,0,,0
Migrate.Fun,-,Interface,['nan'],,[],,,,['api'],0,0,,0
Milko Farm,MLK,Farm,['Milkomeda'],0.0,[],,,,['api'],0,0,,0
Milkomeda MACC,-,CDP,['Milkomeda'],0.0,[],,,,['api'],0,0,,0
Milkomeda-C1 Djed,-,Dual-Token Stablecoin,['Milkomeda'],0.0,[],,,,['api'],0,0,,0
Milky Cow,COW,Algo-Stables,['Milkomeda'],0.0,[],,,,['api'],0,0,,0
MilkySwap,MILKY,Dexs,['Milkomeda'],0.0,[],,,,['api'],0,0,,0
MilkyWay Protocol,MILK,Liquid Staking,['Multi-Chain'],6174846.965677914,[],,,,['api'],0,0,,0
MilkyWay Protocol Milkomeda,mWAY,Lending,['Milkomeda'],0.0214220880585866,[],,,,['api'],0,0,,0
Milkydex,MID,Dexs,['Milkomeda'],0.0,[],,,,['api'],0,0,,0
Milkyway Rollup Bridge,-,Canonical Bridge,['Initia'],2201.927757053818,[],,,,['api'],0,0,,0
Mimas Finance,MIMAS,Lending,['Cronos'],44185.70020081839,[],,,,['api'],0,0,,0
Mimboku Aggregator,-,DEX Aggregator,['nan'],,[],,,,['api'],0,0,,0
Mimo V2,-,Dexs,['IoTeX'],7340437.732083288,[],,,,['api'],0,0,,0
Mimo V3,-,Dexs,['IoTeX'],173397.55296081668,[],,,,['api'],0,0,,0
MinMax Finance,MAX,Dexs,['IoTeX'],119167.4517068726,[],,,,['api'],0,0,,0
Mind Network,FHE,AI Agents,['Multi-Chain'],205092.75195000265,[],,,,['api'],0,0,,0
MineFi,-,Liquid Staking,['Filecoin'],3080019.54,[],,,,['api'],0,0,,0
Miner ERCX,MINER,Farm,['Multi-Chain'],31.929021696918173,[],,,,['api'],0,0,,0
Miner PEPE,mPEPE,Ponzi,['Binance'],2.19664757466793,[],,,,['api'],0,0,,0
MinerSwap,MSP,Dexs,['EthereumPoW'],0.1254940175907541,[],,,,['api'],0,0,,0
Mineral Vault,-,RWA,['Plume Mainnet'],2271245.608328276,[],,,,['api'],0,0,,0
Minerva,MINE,Derivatives,['Optimism'],15125.333426457535,[],,,,['api'],0,0,,0
MiniPanther DAO,MP,Reserve Currency,['Fantom'],0.0,[],,,,['api'],0,0,,0
MiniSwap,MINI,Dexs,['Ethereum'],147710.49702710344,[],,,,['api'],0,0,,0
MiniVerse Finance,MVDOLLAR,Algo-Stables,['Fantom'],0.0,[],,,,['api'],0,0,,0
Minimax,-,Yield Aggregator,['Binance'],0.0,[],,,,['api'],0,0,,0
MiningTycoon,NT,Gaming,['Multi-Chain'],9628.0114,[],,,,['api'],0,0,,0
Minotaur Money,MINO,Reserve Currency,['Cronos'],0.0,[],,,,['api'],0,0,,0
Minswap,MIN,Dexs,['Cardano'],53410229.17633685,[],,,,['api'],0,0,,0
Mint Bridge,-,Canonical Bridge,['Ethereum'],1502909.278012895,[],,,,['api'],0,0,,0
Mint Club V1,MINT,Launchpad,['Binance'],0.0,[],,,,['api'],0,0,,0
Mint Club V2,MT,Launchpad,['Multi-Chain'],1693645.6774804543,[],,,,['api'],0,0,,0
Mint Park,-,NFT Marketplace,['nan'],,[],,,,['api'],0,0,,0
MintSwap,MINT,Farm,['Avalanche'],2663.2307149822077,[],,,,['api'],0,0,,0
MintSwap Finance,-,Dexs,['Mint'],64300.610885099995,[],,,,['api'],0,0,,0
Minterest,MINTY,Lending,['Multi-Chain'],802091.6725346112,[],,,,['api'],0,0,,0
Mintiq Market,-,NFT Marketplace,['nan'],,[],,,,['api'],0,0,,0
Minto,BTCMT,Yield,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0
Minu,MINU,Farm,['Binance'],66.51074693119968,[],,,,['api'],0,0,,0
Mira Protocol,-,Dexs,['Fuel'],3742302.817659863,[],,,,['api'],0,0,,0
Mirage Protocol,-,Derivatives,['Aptos'],843827.7669405348,[],,,,['api'],0,0,,0
Mirai,MIRAI,Yield,['Polygon'],289.79340344820474,[],,,,['api'],0,0,,0
Mirakle Defi,Qiji,Derivatives,['Fuse'],11.295988270429902,[],,,,['api'],0,0,,0
Mirror,MIR,Derivatives,['Terra'],0.0,[],,,,['api'],0,0,,0
MistSwap,MIST,Dexs,['smartBCH'],2133.917349679776,[],,,,['api'],0,0,,0
Mito Finance,-,Liquidity manager,['Injective'],1206813.4319043476,[],,,,['api'],0,0,,0
Mitosis,-,Onchain Capital Allocator,['Multi-Chain'],26783822.39487604,[],,,,['api'],0,0,,0
MixSwap Finance,MXS,Farm,['Binance'],27.1085872690084,[],,,,['api'],0,0,,0
Mjolnir Exchange,-,Derivatives,['Hemi'],49.08163637724745,[],,,,['api'],0,0,,0
Moai V2,-,Dexs,['XRPL EVM'],468.5204760650837,[],,,,['api'],0,0,,0
Moai V3,-,Dexs,['XRPL EVM'],39872.45998671771,[],,,,['api'],0,0,,0
Moar Market,-,Leveraged Farming,['Aptos'],3483095.559502808,[],,,,['api'],0,0,,0
Mobius Exchange,-,Dexs,['Mantle'],154420.85891660216,[],,,,['api'],0,0,,0
Mobius Finance,MOT,Synthetics,['Polygon'],20426.601669966883,[],,,,['api'],0,0,,0
Mobius Money,MOBI,Dexs,['Celo'],506063.4638696945,[],,,,['api'],0,0,,0
MobiusDEX,MDEX,Dexs,['Sonic'],3110.7402619505137,[],,,,['api'],0,0,,0
Moby,-,Options,['Multi-Chain'],497876.8331586905,[],,,,['api'],0,0,,0
MobyDEX,MOBY,Dexs,['Op_Bnb'],615.1088814760966,[],,,,['api'],0,0,,0
Moca Network,MOCA,Chain,['nan'],,[],,,,['api'],0,0,,0
MochiFi,MOCHI,Lending,['Ethereum'],561777.8640856291,[],,,,['api'],0,0,,0
MochiSwap,MOCHI,Dexs,['Multi-Chain'],126972.345955309,[],,,,['api'],0,0,,0
Mockingbird,MOCKINGBIRD,Farm,['Fantom'],533.0806715772877,[],,,,['api'],0,0,,0
Mode Bridge,MODE,Canonical Bridge,['Ethereum'],14276293.713393353,[],,,,['api'],0,0,,0
ModeMax AMM,-,Dexs,['Mode'],375.2905808978749,[],,,,['api'],0,0,,0
ModeMax Perps,-,Derivatives,['Mode'],1402.2141240791902,[],,,,['api'],0,0,,0
ModeMax Perps V2,-,Derivatives,['Mode'],0.0,[],,,,['api'],0,0,,0
ModeSwap,MODE,Dexs,['Mode'],1983.878189957651,[],,,,['api'],0,0,,0
Modswap,-,Dexs,['Mode'],48.214472000000015,[],,,,['api'],0,0,,0
MojitoSwap,MJT,Dexs,['Kucoin'],676214.9448519567,[],,,,['api'],0,0,,0
Moki,-,DEX Aggregator,['nan'],,[],,,,['api'],0,0,,0
Mole,MOLE,Yield,['Multi-Chain'],11834657.049589165,[],,,,['api'],0,0,,0
Molend,-,Lending,['Mode'],13363.72390205683,[],,,,['api'],0,0,,0
Molten V3,-,Dexs,['CORE'],10181641.489610704,[],,,,['api'],0,0,,0
Molten V4,-,Dexs,['CORE'],4528814.21490023,[],,,,['api'],0,0,,0
Momentum,-,Dexs,['Sui'],304003695.3206342,[],,,,['api'],0,0,,0
Momodrome,-,Dexs,['Morph'],9227.027044416467,[],,,,['api'],0,0,,0
MonarchPay,-,Payments,['Kava'],0.0,[],,,,['api'],0,0,,0
Mondrian Swap,MOND,Dexs,['Abstract'],6441.838741420216,[],,,,['api'],0,0,,0
Money Mates,-,SoFi,['zkSync Era'],3402.4822127999996,[],,,,['api'],0,0,,0
MoneyFi,-,Yield Aggregator,['Multi-Chain'],269211.6628868114,[],,,,['api'],0,0,,0
MoneyOnChain,MOC,Dual-Token Stablecoin,['RSK'],102871236.71145429,[],,,,['api'],0,0,,0
Moneyrain Finance,MONEYRAIN,Yield,['Fantom'],3720.2472057739255,[],,,,['api'],0,0,,0
MonoLend,MLD,Lending,['Polygon'],7200.0450897576375,[],,,,['api'],0,0,,0
MonoSwap V2,-,Dexs,['Blast'],3071.562721913276,[],,,,['api'],0,0,,0
MonoSwap V3,-,Dexs,['Blast'],148527.4379076703,[],,,,['api'],0,0,,0
MonoX,MONO,Dexs,['Multi-Chain'],11416.981124246624,[],,,,['api'],0,0,,0
Monoceros,MCS,Yield,['Kava'],0.0,[],,,,['api'],0,0,,0
Monocerus,CERUS,Dexs,['Multi-Chain'],203.47474844545417,[],,,,['api'],0,0,,0
Monolith,moSOLID,Yield Aggregator,['Ethereum'],572.4290226593333,[],,,,['api'],0,0,,0
Monopoly Finance,DUO,Farm,['Arbitrum'],309.12278256591975,[],,,,['api'],0,0,,0
Monroe Protocol,-,CDP,['Multi-Chain'],25004.67612587218,[],,,,['api'],0,0,,0
Monster,MST,Gaming,['Fantom'],0.0,[],,,,['api'],0,0,,0
Moola Market,MOO,Lending,['Celo'],1779693.5810093,[],,,,['api'],0,0,,0
Moon Flower Farmers,MFF,Yield,['Aurora'],0.0,[],,,,['api'],0,0,,0
Moon Swap,MOON,Dexs,['Conflux'],2051129.470005,[],,,,['api'],0,0,,0
MoonBase,MOON,Dexs,['Base'],581.6792373219812,[],,,,['api'],0,0,,0
MoonDao,MD,Reserve Currency,['Moonriver'],76.75664735982886,[],,,,['api'],0,0,,0
MoonLift,MLTPX,Dexs,['Binance'],1399.3838477993156,[],,,,['api'],0,0,,0
MoonPie,-,Launchpad,['nan'],,[],,,,['api'],0,0,,0
Moonbase Alpha,MROCK,Dexs,['Arbitrum'],7011.592090992983,[],,,,['api'],0,0,,0
Moonbeam,GLMR,Canonical Bridge,['nan'],0.0,[],,,,['api'],0,0,,0
Mooncake Finance,-,Lending,['Multi-Chain'],1380.486879502868,[],,,,['api'],0,0,,0
Moonchain,-,Chain,['Arbitrum'],1799112.6887177704,[],,,,['api'],0,0,,0
Moonchain Swap,-,Dexs,['Moonchain'],6165.125755007019,[],,,,['api'],0,0,,0
MooniSwap,-,Dexs,['Ethereum'],397179.7813151499,[],,,,['api'],0,0,,0
Moonlander,MLP,Derivatives,['Multi-Chain'],33502579.883095536,[],,,,['api'],0,0,,0
Moonpot,POTS,Yield,['Multi-Chain'],69998.41090675403,[],,,,['api'],0,0,,0
Moonshot Create,-,Launchpad,['nan'],,[],,,,['api'],0,0,,0
Moonswap,mSWAP,Dexs,['Moonriver'],81185.64586583886,[],,,,['api'],0,0,,0
Moonwell Apollo,MFAM,Lending,['Moonriver'],1038432.8067404012,[],,,,['api'],0,0,,0
Moonwell Lending,WELL,Lending,['Multi-Chain'],177784276.2519989,[],,,,['api'],0,0,,0
Moonwell Vaults,WELL,Onchain Capital Allocator,['Multi-Chain'],129796221.69407052,[],,,,['api'],0,0,,0
Moose,-,Yield,['Solana'],0.1112001862649999,[],,,,['api'],0,0,,0
MorFi,-,Dexs,['Morph'],62830.48640421934,[],,,,['api'],0,0,,0
Moraswap V2,-,Dexs,['Neon'],18316.786237089193,[],,,,['api'],0,0,,0
Moraswap V3,-,Dexs,['Neon'],6287.338134132031,[],,,,['api'],0,0,,0
MoreMarkets.xyz,-,Yield,['Multi-Chain'],7757686.590368742,[],,,,['api'],0,0,,0
Moremoney,MORE,Lending,['Avalanche'],7582.271668346337,[],,,,['api'],0,0,,0
Moret,MOR,Options,['Polygon'],1078.55771217243,[],,,,['api'],0,0,,0
Mori Protocol,-,Dexs,['TomoChain'],6312.746847141178,[],,,,['api'],0,0,,0
Moria Protocol,-,CDP,['Bitcoincash'],437257.9162055224,[],,,,['api'],0,0,,0
Morkie,MORK,NFT Marketplace,['Polygon'],0.0,[],,,,['api'],0,0,,0
Morph Bridge,-,Bridge,['Ethereum'],34417615.56967001,[],,,,['api'],0,0,,0
Morpheus Swap,PILLS,Dexs,['Fantom'],17809.5210546441,[],,,,['api'],0,0,,0
MorpheusAI,MOR,AI Agents,['Ethereum'],43101130.67019949,[],,,,['api'],0,0,,0
Morphex V1 AMM,MPX,Dexs,['nan'],,[],,,,['api'],0,0,,0
Morphex V1 Perps,MPX,Derivatives,['Fantom'],0.0001396752002068,[],,,,['api'],0,0,,0
Morphex V2,MPX,Derivatives,['Multi-Chain'],28999.876913852968,[],,,,['api'],0,0,,0
Morphex V2 AMM,MPX,Dexs,['nan'],,[],,,,['api'],0,0,,0
Morpho Aave,MORPHO,Lending,['Ethereum'],413224.9318818023,[],,,,['api'],0,0,,0
Morpho AaveV3,MORPHO,Lending,['Ethereum'],155220512.95096746,[],,,,['api'],0,0,,0
Morpho Blue,MORPHO,Lending,['Multi-Chain'],6965035582.777803,[],,,,['api'],0,0,,0
Morpho Compound,MORPHO,Lending,['Ethereum'],69019.0489037284,[],,,,['api'],0,0,,0
MortgageFi,-,Lending,['Multi-Chain'],1326637.5336251522,[],,,,['api'],0,0,,0
Mosaic AMM,-,Dexs,['Movement'],1765690.7581965092,[],,,,['api'],0,0,,0
Mosaic Aggregator,-,DEX Aggregator,['nan'],,[],,,,['api'],0,0,,0
Mosquitos Finance,SUCKR,Yield,['Aptos'],0.0,[],,,,['api'],0,0,,0
Moss Genomics,-,CeDeFi,['nan'],,[],,,,['api'],0,0,,0
Moth Finance,MOTH,Algo-Stables,['Linea'],202150.661214747,[],,,,['api'],0,0,,0
Mountain Protocol,USDM,RWA,['Multi-Chain'],1396533.393574365,[],,,,['api'],0,0,,0
MoveFlow,-,Payments,['Multi-Chain'],6262.400291844326,[],,,,['api'],0,0,,0
MoveGPT,MGPT,Launchpad,['Aptos'],0.0,[],,,,['api'],0,0,,0
MovePosition,-,Lending,['Movement'],9770621.309390046,[],,,,['api'],0,0,,0
MovePump,SMOVE,Launchpad,['Aptos'],3480.8555103326,[],,,,['api'],0,0,,0
Movement,MOVE,Chain,['nan'],,[],,,,['api'],0,0,,0
Mover,MOVE,Yield,['Multi-Chain'],32630.875407145748,[],,,,['api'],0,0,,0
Mozaic,MOZ,Yield,['Multi-Chain'],7409.279842945808,[],,,,['api'],0,0,,0
Mu Exchange,-,Derivatives,['xDai'],1109.8844133815974,[],,,,['api'],0,0,,0
MuesliSwap,MILK,Dexs,['Multi-Chain'],1276338.159389423,[],,,,['api'],0,0,,0
Muffin,-,Dexs,['Ethereum'],165740.9792661227,[],,,,['api'],0,0,,0
MugenFinance,MGN,Yield Aggregator,['Arbitrum'],3354846.663075322,[],,,,['api'],0,0,,0
MuggleLink,-,Services,['TON'],834.42580688366,[],,,,['api'],0,0,,0
Muito Finance,MUTO,Yield Aggregator,['Mantle'],0.6298156496217203,[],,,,['api'],0,0,,0
MultEX,MULTEX,Dexs,['Shape'],149.36595380550395,[],,,,['api'],0,0,,0
Multi-Chain Miner,-,Ponzi,['Multi-Chain'],6.1701648966400136,[],,,,['api'],0,0,,0
MultiBit Protocol,MUBI,Bridge,['Multi-Chain'],5845363.053756144,[],,,,['api'],0,0,,0
Multialt,-,Yield,['Kava'],0.0,[],,,,['api'],0,0,,0
Multichain,MULTI,Bridge,['Multi-Chain'],92697516.74639748,[],,,,['api'],0,0,,0
MultichainZ,-,Lending,['Multi-Chain'],299268.567418995,[],,,,['api'],0,0,,0
Multipli.fi,-,Yield,['Multi-Chain'],78012174.40007329,[],,,,['api'],0,0,,0
Multiplier,MXX,Lending,['Multi-Chain'],47510.8060289493,[],,,,['api'],0,0,,0
Mummy Finance,MMY,Derivatives,['Multi-Chain'],318068.83233635017,[],,,,['api'],0,0,,0
Munchables,-,Farm,['Blast'],0.0,[],,,,['api'],0,0,,0
Munchables V2,-,Farm,['Blast'],11090.109577224548,[],,,,['api'],0,0,,0
Murica,EAGLE,Algo-Stables,['Fantom'],0.0,[],,,,['api'],0,0,,0
Mushrooms Finance,MM,Yield Aggregator,['Multi-Chain'],36185.12750876682,[],,,,['api'],0,0,,0
Musical Chairs,-,Gaming,['Arbitrum'],3.64111125,[],,,,['api'],0,0,,0
Muuu Finance,MUUU,Yield,['Astar'],47998.433111201935,[],,,,['api'],0,0,,0
My Neighbor Alice,ALICE,Services,['nan'],0.0,[],,,,['api'],0,0,,0
MyMetaTrader,MMT,Derivatives,['Arbitrum'],9505.08686758884,[],,,,['api'],0,0,,0
MyMine,MYMINE,Yield,['Fantom'],426.1095372850128,[],,,,['api'],0,0,,0
MyTrade,MYT,Dexs,['Multi-Chain'],10872.37309541666,[],,,,['api'],0,0,,0
Mycelium Perpetual Pools,MYC,Derivatives,['Arbitrum'],203701.695123927,[],,,,['api'],0,0,,0
Mycelium Perpetual Swaps,MYC,Derivatives,['Arbitrum'],164842.11691250303,[],,,,['api'],0,0,,0
Myria,MYRIA,Chain,['nan'],,[],,,,['api'],0,0,,0
Myriad Markets,-,Prediction Market,['Multi-Chain'],787960.8571636135,[],,,,['api'],0,0,,0
Mystic Finance Lending,-,Lending,['Plume Mainnet'],60083112.606510386,[],,,,['api'],0,0,,0
Mystic Finance myPLUME,-,Liquid Staking,['Plume Mainnet'],5.431019952,[],,,,['api'],0,0,,0
Myth Finance dualSTAKE,-,Liquid Staking,['Algorand'],700193.4899416502,[],,,,['api'],0,0,,0
N3RD Finance,N3RDz,Yield,['Ethereum'],0.0,[],,,,['api'],0,0,,0
NAOS Finance,NAOS,RWA,['Multi-Chain'],22854.0635240244,[],,,,['api'],0,0,,0
NAVI Lending,NAVX,Lending,['Sui'],580848004.9788225,[],,,,['api'],0,0,,0
NBX,-,CEX,['Multi-Chain'],1814496.942017702,[],,,,['api'],0,0,,0
NEAR,NEAR,Canonical Bridge,['nan'],0.0,[],,,,['api'],0,0,,0
NEAR Intents,-,AI Agents,['nan'],,[],,,,['api'],0,0,,0
NEBY DEX,-,Dexs,['Sapphire'],10771.203108683128,[],,,,['api'],0,0,,0
NEKO,NEKO,Farm,['Near'],0.0,[],,,,['api'],0,0,,0
NEOPIN Liquid,NPT,Liquid Staking,['Multi-Chain'],40366.16712453835,[],,,,['api'],0,0,,0
NEOPIN Pool,NPT,Dexs,['Multi-Chain'],56185.94428983153,[],,,,['api'],0,0,,0
NEOPIN Staking,NPT,Staking Pool,['Multi-Chain'],92250254.97927757,[],,,,['api'],0,0,,0
NEUY,NEUY,Services,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0
NEX,-,Derivatives,['Multi-Chain'],245.7076128627559,[],,,,['api'],0,0,,0
NF3 APE,-,Liquid Staking,['Ethereum'],15329.222470150666,[],,,,['api'],0,0,,0
NFA Zone,-,Launchpad,['Neutron'],2075.109085925476,[],,,,['api'],0,0,,0
NFT Hive,-,NFT Marketplace,['Wax'],9235.194267828689,[],,,,['api'],0,0,,0
NFT20,MUSE,NFT Marketplace,['Multi-Chain'],147610.6039176347,[],,,,['api'],0,0,,0
NFT360,-,NFT Marketplace,['Kava'],0.0,[],,,,['api'],0,0,,0
NFTEarth,NFTE,NFT Marketplace,['nan'],0.0,[],,,,['api'],0,0,,0
NFTX,NFTX,NFT Marketplace,['Multi-Chain'],20102229.16227381,[],,,,['api'],0,0,,0
NFTb,NFTB,Yield,['Binance'],4185.404731552863,[],,,,['api'],0,0,,0
NFTfi,NFTFI,NFT Lending,['Ethereum'],586484.3848340294,[],,,,['api'],0,0,,0
NGMI Zone,-,Prediction Market,['Neutron'],88.784217123546,[],,,,['api'],0,0,,0
NLX Protocol,-,Derivatives,['CORE'],3038.1519715855206,[],,,,['api'],0,0,,0
NODO,-,Prediction Market,['Multi-Chain'],2017.926902929736,[],,,,['api'],0,0,,0
NOME Protocol,NOME,Algo-Stables,['Berachain'],2039263.1732513832,[],,,,['api'],0,0,,0
NOXA,-,Dexs,['Abstract'],98157.50426688824,[],,,,['api'],0,0,,0
NTM.ai,-,SoFi,['nan'],,[],,,,['api'],0,0,,0
NUDES,NUDES,Liquid Staking,['NEO'],0.0,[],,,,['api'],0,0,,0
NULS POCM,-,Services,['Nuls'],0.0,[],,,,['api'],0,0,,0
NUON Finance,NUON,CDP,['Arbitrum'],413039.4634440277,[],,,,['api'],0,0,,0
NX Finance,-,Yield Aggregator,['Solana'],4864491.974240714,[],,,,['api'],0,0,,0
NXD Protocol,NXD,Farm,['Ethereum'],0.0,[],,,,['api'],0,0,,0
Nabla Finance,NABLA,Dexs,['Multi-Chain'],610871.3082255811,[],,,,['api'],0,0,,0
Nacho Finance,NACHO,Yield,['Polygon'],0.0,[],,,,['api'],0,0,,0
Naka Dex,-,Dexs,['Naka'],152971.00603871385,[],,,,['api'],0,0,,0
Namada Shielded Pools,-,Privacy,['Namada'],2038206.5665811289,[],,,,['api'],0,0,,0
Nami Index,-,Indexes,['Thorchain'],515612.46470653,[],,,,['api'],0,0,,0
Nano Swap,NANO,Dexs,['Base'],929.7224861705724,[],,,,['api'],0,0,,0
Napier,-,Yield,['Multi-Chain'],10741620.018713037,[],,,,['api'],0,0,,0
Narwhal Finance,NAR,Derivatives,['Multi-Chain'],889.005687308193,[],,,,['api'],0,0,,0
Narwhalswap,NAR,Dexs,['Binance'],907551.0264477975,[],,,,['api'],0,0,,0
